8559d648-9837-4465-8d13-c1d0c9524096.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
ac1acebb-c97a-4990-be72-f280e68d1d16.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
a6d7b38d-d3d3-4e51-889e-4437efc40200.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
f98c843f-7284-4e31-b5f2-e1cb32c638c8.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
c8f2bd70-35ab-4c9a-ba97-c018c5e1b0f7.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
4909b1fa-cc78-46f8-acce-047d16333e8d.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
f1f10321-c4b5-44ba-ac36-9df2d4ef4db9.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
1d18f41c-a533-4bab-aa9d-c8315db9f522.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
b4bbef14-f751-45c8-ab78-4178d780487e.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
03d8ac42-2f31-4f3b-ae63-d91b6a1d4de7.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
70f8ca51-06c0-44ee-84bd-73ebcaaf0e87.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
904aaa91-f21e-475a-a67a-59d6e4392c62.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
1fbc423d-cd43-4ae8-898c-54b513e40b8d.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
90bc487f-58c5-43b3-884e-f973627ec7a9.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
f0708a76-4b66-4235-b666-cd403478b031.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
48053f52-5a54-417c-abe6-190e236a47df.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
4c727ae4-d7da-4504-bd38-f0af1ba3f435.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
401c498e-c9a8-4f4b-9d16-fd22033ea02e.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
b7f347b7-7fa4-4077-9f51-aa667151165c.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
cb70b739-a745-4c42-89c9-3cae78fa341b.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
5830ea23-a4b4-4899-97d2-9f5ae96f42c1.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
18d927e8-1f1d-4a1b-abe9-f8cfe94ce9e5.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
88c53267-12f4-4712-9aa4-9fc5b65fc237.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
f372b31d-c8bc-40c6-82e2-c20e3c72368d.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
e0a5760e-54ed-43cc-9119-e63bd84ff2f3.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
69f986bb-de17-45f0-bc88-00d4a32f3d7e.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
7a906712-cbad-453e-b025-67d7cc723a4e.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
63cb3fda-80d7-4cd7-8a65-631141ef08ef.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
5b735eda-1827-4b96-93c2-37722cf9911b.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
f110078d-154b-4beb-9aaa-062933d7e84e.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
aaf15c53-980e-4055-90ef-cec7ee472f29.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
5758a669-03d2-49d2-9351-cba9dc9ac8c0.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
08676a68-e664-4b9f-acc1-e328c5f448f1.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
10a12ab1-ae20-4812-9fdd-8f917d1a45d5.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
a9f93c83-b98b-4826-8ab8-b2b684424693.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
a0e0204b-e1f3-4606-a739-664978d0021a.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
b4d78278-81c9-4bab-855d-dc8824f0dcf1.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
abc4609c-be87-44df-9158-f97b4465f212.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
20125821-1aff-4222-8e62-25cf6d648843.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
4c8a1c64-1d2c-4dee-bbb0-4f08c6a037d9.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
c2882f52-f5c5-43b5-9ffc-cbca11e03ec7.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
40cc6379-0f65-402e-b2fc-9e0474f3ac50.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
2d9a9988-bd76-4021-ad77-8df37f0867c4.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
9295c45c-e281-4a13-9d8e-bb2925897a55.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
2b298830-e77e-4c05-8a7e-f5554387fb75.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
39488e9b-e4a3-41b0-bffe-810cbe50c6b8.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
1def7954-9f0f-42c7-ba84-dca3330b6226.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
d3535397-5730-4033-b1f6-02a77bbfccb6.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
b133cf23-74af-403e-a37a-deb0f5929619.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
37029879-001e-4ed8-ac36-411eca5d2c60.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
9e3512ea-7210-44b4-99d0-fe5430a0426e.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
b59cfcd9-91f9-4c78-9202-c36859eb5542.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
0960c943-f12e-4b7b-9462-47e01af1204c.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
f288bc24-41b8-455e-a1b5-79d63a354ff4.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
bb2244a8-6213-4972-b28c-83c6a3cf981a.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
873d3cc3-81a1-4ebb-b600-42f8514991a3.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
3d03a11f-9004-4f0e-bb29-230f802abd5b.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
892eeb05-af01-4a75-a66c-1525b9cdc31a.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
dc2299ca-f525-4f45-b4b5-88ef5d9c1a74.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
a4bea9fc-afa5-4da9-af90-1132511632f3.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
e021624e-a269-4418-8237-b6dba3722869.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
970e8a68-aa16-435c-b208-b1f963d95aed.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
f42911e3-105d-46f5-a115-5b7375668901.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
ab818721-f4b1-4d23-822d-e475afcb5bba.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
7e3f4bd1-4fa0-46ba-b353-9836e3ff6bbd.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
0a8d2bff-f337-4754-9476-6711a0581557.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
a4ecf01f-faac-445c-923d-4f1ed6bd0e37.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
23854908-64b2-4a66-9c53-adabe6078fb9.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
a5d05932-14bc-4561-8cda-043bb49ed6c1.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
841f99c5-ae7c-40bd-ba98-effc3578519c.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
7bbb6307-c00b-4d64-aa29-b32cbe160451.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
1f6d31f9-7eeb-4bc8-a0c3-e6324bf87310.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
b2731901-f0ce-4666-8414-d55fa5e435e0.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
f8484afd-b1ee-43dd-ba9c-4c8a0cfa7b2d.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
471ddcae-076e-42a7-997d-aba07ef0a0db.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
a25daf99-8b80-4adc-80cf-ecde78180c87.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
de11365e-dbe0-41e8-8d79-b96cd8f646f2.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
7802e5a9-fb00-4ff8-9b9b-a994335b6712.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
c8903257-56e4-4f6e-ae03-2c1c809b5c60.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
cb679541-5009-419b-bf2b-284f138f7152.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
7ef28f6e-d78b-4d90-ae5d-4a6f77775e33.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
58336c1e-a50c-4653-9f0e-4d05f1dbd060.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
48cf36ca-9532-43f4-bf2e-ff2252b2298f.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
1dbd37a6-f313-46b8-814a-0ca8ee3dddd2.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
656ce791-dcbb-4c31-987b-95472de240b1.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
614aaf56-55e2-4db1-865e-b3de611b146b.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
2d10b3b9-db7b-440b-bed4-7fae88e80a9d.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
b9c7965e-13d5-4f45-85ae-2d56144e2ada.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
402765ea-037f-4fa9-bed0-7e4011b044e3.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
35ad1251-5b9e-4d9f-8580-0bf928b8f89e.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
36143be8-45dd-426a-9741-b98f51160181.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
6821038f-ded5-407a-9b73-8013e6e4e4ee.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
b6813172-07a9-4368-bd2b-7d3154d1f3a5.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
5b97f074-4420-4260-ad8f-2465eb25c567.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
c837ebc8-a982-4915-84c6-74b1e64bddab.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
c8debcd1-cbc3-4af8-ab80-3c653956820e.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
4443a61c-7b1e-44a8-8f49-6b803eb18f54.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
7f4a6d93-ced9-4e36-a404-7c0572e32576.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
43ef3f5a-7a93-4b68-9413-fb1b50106641.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
43473293-e7ba-48ee-b2fb-03bc8110a503.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
0dae2ddf-ce4a-45eb-b2fe-09e6106035d3.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
27c35a18-2282-43e6-ae4c-9e602a7b07e9.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
7db7fc44-0085-4333-a100-272322b78836.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
2633f6e7-5c5e-478c-ac7f-81a1ec674dfd.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
85ec6d8a-20ee-4317-8d62-00738cfbc3b4.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
9e8680a2-a06b-480c-996f-5953eb3d59aa.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
7b78b491-caea-41c4-915f-fe6521d3896a.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
a0f02b71-e60f-4bbd-9aa6-d1443ed98f57.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
78f16c01-e7f2-4e90-b0fa-de20ad3196d5.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
be27ba50-c2a5-49a9-99c5-9a3bb4455441.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
0bbb05bb-b576-4b6f-9fb0-718c6a244641.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
442219b6-1952-4527-adba-be0640afccfb.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
6b557442-ef0d-43df-a82a-350724f382cb.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
8f0b0354-7f4e-4152-8f21-332bf9e90b1e.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
ed28f889-e470-402c-993c-fb4ada9c6e15.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
89fc065c-1d8f-41fa-ae6e-8a45ef845846.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
335072da-d70f-4ce6-b150-074835545478.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
45444d9b-466d-47a1-a1fb-b84ecbf7dadd.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
4cb3e5b2-60a6-4948-89b9-db437a002f4e.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
eb40164d-90d0-4bc9-b184-d956c11a1758.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
361fb8a3-5a90-4afc-b1dd-cef4b915ba6a.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
f3d6f5d7-6abd-4103-b229-6e09c6537698.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
22f6ea4b-331a-4c57-b687-08edc134e4f2.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
86c8ba8b-eba5-4853-87ec-d0fe070cbeb0.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
420e5b7a-5f5c-4a81-973b-3ad82049a732.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
9e3118f9-98d0-41c9-aa32-edcec239a94c.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
2f702efe-1ea5-408e-b296-786f90d55927.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
12d564df-6827-4388-a2a6-3ffc2718dbbd.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
e9f20370-1fdd-4560-b891-a04bd895535f.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
aae3d928-8583-4a60-aee0-2fa123f86a61.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
87af0a02-3b97-426c-8674-f9f62aff04fe.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
4b157785-8009-48d5-96ef-6aa652324180.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
73a6649e-e3d2-49de-9ec6-acde5554f8fd.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
7cd1b6b3-fc69-4150-82eb-cc3dfe69b0b3.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
0e1e4bd8-819d-4f7b-83c1-99240734587d.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
4cd8478e-8588-49ef-8f35-efa71229edda.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
71a4c9f2-aa9a-4cbd-9279-b07293f1db14.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
a7f4d829-8849-4a33-ba1e-384021d47031.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
0c885b3c-d1ee-4d7a-8184-19892599e96c.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
06de4f8c-408d-4ce9-a326-484ce70ae89e.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
19b431a7-f3b5-4f47-ad77-3e682bf1944f.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
8bee9933-5a71-494f-b065-b9b2e5bb139f.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
3f8b46d0-9041-42b7-8312-1b451e0e0e3a.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
867bb814-7ad6-4feb-8b99-d26b0ab654cb.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
f1556a49-766f-4206-8051-8841f0fe9c27.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
323580db-6e4b-4616-8ff9-6d485f9c7554.mirbase21.mirnas.quantification.txt,Primary Blood Derived Cancer - Peripheral Blood
